                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    412,                 0.2796,                0.17813,                0.88621,                0.99016,                0.98477,                0.99442,                0.89651,                0.55679,                0.22758,                0.89659,               0.003235,               0.003235,               0.003235
                    413,                0.28151,                0.17905,                0.88585,                0.99043,                0.98514,                0.99443,                0.89662,                0.55698,                0.22789,                0.89661,              0.0032185,              0.0032185,              0.0032185
                    414,                0.28002,                0.17865,                0.88299,                0.99043,                0.98534,                0.99443,                0.89643,                0.55731,                0.22685,                0.89669,               0.003202,               0.003202,               0.003202
                    415,                0.28201,                 0.1814,                0.88649,                0.99043,                0.98521,                0.99442,                0.89662,                0.55761,                0.22688,                0.89671,              0.0031855,              0.0031855,              0.0031855
                    416,                0.28271,                0.18005,                0.88551,                0.99043,                0.98508,                0.99441,                0.89666,                0.55764,                 0.2264,                0.89672,               0.003169,               0.003169,               0.003169
                    417,                0.28175,                0.18005,                0.88414,                0.99011,                0.98477,                0.99441,                0.89698,                0.55771,                0.22498,                0.89682,              0.0031525,              0.0031525,              0.0031525
                    418,                 0.2779,                0.17573,                 0.8828,                0.99036,                0.98477,                 0.9944,                0.89708,                0.55783,                0.22483,                0.89668,               0.003136,               0.003136,               0.003136
                    419,                0.27955,                0.17551,                0.88612,                0.99036,                0.98477,                 0.9944,                0.89692,                0.55785,                0.22484,                 0.8966,              0.0031195,              0.0031195,              0.0031195
                    420,                0.27476,                0.17525,                0.88225,                0.99039,                0.98477,                0.99439,                0.89719,                0.55795,                0.22475,                0.89678,               0.003103,               0.003103,               0.003103
                    421,                0.27877,                0.17853,                0.88226,                 0.9904,                0.98477,                0.99439,                0.89735,                0.55769,                0.22494,                 0.8966,              0.0030865,              0.0030865,              0.0030865
                    422,                0.27708,                 0.1753,                0.88199,                0.99041,                0.98477,                0.99438,                0.89788,                0.55745,                 0.2246,                0.89633,                0.00307,                0.00307,                0.00307
                    423,                0.27731,                0.17644,                0.88386,                0.99043,                0.98477,                 0.9944,                0.89751,                0.55758,                0.22479,                0.89633,              0.0030535,              0.0030535,              0.0030535
                    424,                 0.2761,                0.17592,                0.88477,                0.99039,                0.98477,                0.99441,                0.89773,                0.55781,                0.22508,                0.89618,               0.003037,               0.003037,               0.003037
                    425,                0.27402,                0.17492,                0.88327,                0.99042,                0.98477,                0.99442,                0.89773,                0.55765,                0.22529,                0.89604,              0.0030205,              0.0030205,              0.0030205
                    426,                 0.2757,                0.17499,                 0.8845,                0.99042,                0.98477,                0.99442,                0.89764,                0.55771,                0.22499,                0.89594,               0.003004,               0.003004,               0.003004
                    427,                0.27496,                0.17403,                0.88427,                0.99043,                0.98477,                0.99442,                 0.8972,                0.55774,                0.22412,                 0.8958,              0.0029875,              0.0029875,              0.0029875
                    428,                0.27535,                0.17382,                 0.8835,                0.99039,                0.98477,                0.99441,                0.89732,                0.55783,                0.22418,                0.89545,               0.002971,               0.002971,               0.002971
                    429,                 0.2781,                0.17824,                0.88421,                0.99037,                0.98477,                0.99442,                0.89721,                0.55791,                0.22511,                0.89494,              0.0029545,              0.0029545,              0.0029545
                    430,                0.27359,                0.17534,                0.88351,                0.99038,                0.98477,                0.99441,                0.89713,                0.55764,                0.22517,                0.89449,               0.002938,               0.002938,               0.002938
                    431,                0.27568,                0.17411,                0.88313,                0.99043,                0.98476,                0.99442,                0.89732,                0.55758,                0.22529,                0.89427,              0.0029215,              0.0029215,              0.0029215
                    432,                0.27475,                0.17223,                0.88341,                0.99043,                 0.9847,                0.99442,                0.89699,                0.55752,                0.22494,                0.89418,               0.002905,               0.002905,               0.002905
                    433,                0.27414,                 0.1737,                0.88199,                0.99043,                0.98471,                0.99441,                0.89656,                0.55772,                0.22523,                0.89427,              0.0028885,              0.0028885,              0.0028885
                    434,                 0.2736,                0.17119,                 0.8821,                0.99043,                0.98468,                 0.9944,                0.89656,                0.55777,                0.22556,                 0.8941,               0.002872,               0.002872,               0.002872
                    435,                0.27246,                0.17251,                0.88164,                0.99043,                0.98473,                0.99439,                0.89636,                0.55767,                0.22583,                0.89403,              0.0028555,              0.0028555,              0.0028555
                    436,                0.27093,                0.16944,                0.88085,                0.99043,                0.98469,                0.99439,                0.89596,                0.55787,                0.22587,                0.89399,               0.002839,               0.002839,               0.002839
                    437,                 0.2723,                0.17235,                0.88337,                0.99043,                0.98464,                0.99439,                0.89654,                0.55769,                0.22673,                0.89363,              0.0028225,              0.0028225,              0.0028225
                    438,                0.27322,                0.17393,                0.88023,                0.99043,                0.98461,                0.99438,                0.89699,                0.55769,                0.22687,                0.89312,               0.002806,               0.002806,               0.002806
                    439,                0.27019,                0.17091,                0.88147,                0.99043,                0.98462,                0.99436,                0.89734,                0.55796,                0.22742,                0.89301,              0.0027895,              0.0027895,              0.0027895
                    440,                0.26921,                0.16823,                0.88074,                0.99043,                0.98461,                0.99436,                0.89671,                0.55786,                0.22747,                0.89275,               0.002773,               0.002773,               0.002773
                    441,                0.27062,                0.17003,                0.88244,                0.99043,                 0.9846,                0.99438,                 0.8968,                0.55793,                0.22748,                0.89288,              0.0027565,              0.0027565,              0.0027565
                    442,                0.27109,                0.17253,                0.88264,                0.99043,                0.98458,                0.99438,                0.89732,                0.55818,                0.22745,                0.89324,                0.00274,                0.00274,                0.00274
                    443,                0.27088,                0.17236,                0.88161,                0.99043,                0.98453,                0.99437,                0.89739,                0.55841,                 0.2273,                0.89333,              0.0027235,              0.0027235,              0.0027235
                    444,                0.26972,                0.17021,                 0.8811,                0.99042,                0.98448,                0.99438,                0.89753,                0.55884,                0.22684,                0.89391,               0.002707,               0.002707,               0.002707
                    445,                 0.2684,                 0.1699,                0.88125,                0.99042,                0.98439,                0.99439,                0.89794,                  0.559,                0.22766,                0.89412,              0.0026905,              0.0026905,              0.0026905
                    446,                0.26688,                0.17012,                0.88076,                0.99042,                0.98425,                0.99438,                0.89767,                0.55915,                0.22829,                0.89398,               0.002674,               0.002674,               0.002674
                    447,                0.26714,                0.17012,                0.88223,                0.99042,                0.98408,                0.99435,                0.89766,                0.55909,                0.22964,                0.89363,              0.0026575,              0.0026575,              0.0026575
                    448,                0.26861,                0.17028,                 0.8821,                0.99042,                0.98395,                0.99434,                0.89821,                0.55889,                0.23007,                0.89322,               0.002641,               0.002641,               0.002641
                    449,                 0.2654,                0.16804,                0.88134,                0.99042,                0.98391,                0.99433,                0.89764,                0.55892,                0.22931,                  0.893,              0.0026245,              0.0026245,              0.0026245
                    450,                0.26388,                0.16861,                0.88248,                0.99001,                 0.9835,                0.99434,                0.89732,                0.55894,                0.22887,                0.89315,               0.002608,               0.002608,               0.002608
                    451,                0.26604,                0.17105,                0.87978,                0.99017,                 0.9835,                0.99434,                0.89671,                  0.559,                0.22863,                0.89326,              0.0025915,              0.0025915,              0.0025915
                    452,                0.26589,                0.16959,                0.88027,                0.99011,                 0.9835,                0.99434,                0.89692,                  0.559,                0.22807,                0.89333,               0.002575,               0.002575,               0.002575
                    453,                0.26706,                0.16902,                0.88187,                0.98998,                 0.9835,                0.99434,                0.89707,                0.55933,                0.22749,                0.89358,              0.0025585,              0.0025585,              0.0025585
                    454,                0.26415,                 0.1682,                0.87913,                0.98854,                0.98521,                0.99432,                0.89668,                0.55937,                0.22693,                0.89378,               0.002542,               0.002542,               0.002542
                    455,                0.26344,                0.16882,                0.87897,                0.98855,                0.98566,                0.99434,                0.89748,                0.55965,                 0.2258,                0.89399,              0.0025255,              0.0025255,              0.0025255
                    456,                0.26167,                0.16722,                0.88167,                0.98855,                0.98578,                0.99434,                 0.8972,                0.55998,                0.22526,                0.89445,               0.002509,               0.002509,               0.002509
                    457,                 0.2643,                0.16857,                0.88157,                0.98854,                0.98554,                0.99433,                0.89738,                0.55964,                0.22482,                 0.8949,              0.0024925,              0.0024925,              0.0024925
                    458,                0.26461,                0.16686,                 0.8819,                0.98872,                0.98541,                0.99433,                0.89753,                0.55959,                 0.2242,                0.89542,               0.002476,               0.002476,               0.002476
                    459,                0.26383,                 0.1676,                0.88066,                 0.9898,                0.98515,                0.99433,                0.89767,                0.55985,                0.22318,                 0.8958,              0.0024595,              0.0024595,              0.0024595
                    460,                0.26311,                0.16847,                  0.879,                 0.9898,                0.98513,                0.99434,                0.89774,                0.55993,                0.22325,                0.89603,               0.002443,               0.002443,               0.002443
                    461,                0.26332,                0.16823,                0.87956,                0.98854,                0.98552,                0.99436,                0.89779,                0.55964,                0.22258,                0.89606,              0.0024265,              0.0024265,              0.0024265
                    462,                0.26147,                0.16747,                0.87997,                0.98854,                0.98552,                0.99436,                0.89767,                0.55945,                0.22247,                0.89629,                0.00241,                0.00241,                0.00241
                    463,                0.25883,                0.16542,                0.88042,                0.98909,                0.98541,                0.99435,                0.89802,                0.55931,                0.22261,                0.89668,              0.0023935,              0.0023935,              0.0023935
                    464,                0.25976,                0.16538,                0.88026,                0.98917,                0.98519,                0.99436,                0.89842,                0.55933,                 0.2225,                0.89708,               0.002377,               0.002377,               0.002377
                    465,                0.25791,                0.16395,                0.87776,                0.98917,                0.98502,                0.99436,                0.89781,                0.55947,                0.22239,                0.89756,              0.0023605,              0.0023605,              0.0023605
                    466,                0.25819,                0.16383,                0.87911,                0.98917,                0.98499,                0.99436,                0.89778,                0.55932,                0.22201,                0.89769,               0.002344,               0.002344,               0.002344
                    467,                0.25847,                0.16513,                0.88032,                0.98917,                0.98505,                0.99434,                0.89802,                 0.5595,                0.22204,                0.89794,              0.0023275,              0.0023275,              0.0023275
                    468,                0.25836,                0.16574,                0.87788,                0.98917,                0.98517,                0.99433,                0.89795,                0.55932,                0.22167,                0.89799,               0.002311,               0.002311,               0.002311
                    469,                0.25695,                0.16557,                0.87637,                0.98917,                0.98516,                0.99434,                0.89811,                0.55927,                0.22214,                0.89821,              0.0022945,              0.0022945,              0.0022945
                    470,                0.25782,                0.16511,                0.87693,                0.98917,                0.98521,                0.99436,                0.89825,                0.55904,                0.22223,                 0.8979,               0.002278,               0.002278,               0.002278
                    471,                0.26149,                0.16907,                0.87888,                0.98917,                0.98523,                0.99435,                 0.8988,                0.55871,                0.22212,                0.89778,              0.0022615,              0.0022615,              0.0022615
                    472,                0.25597,                0.16452,                0.87641,                0.98917,                0.98526,                0.99437,                0.89852,                0.55836,                 0.2223,                0.89759,               0.002245,               0.002245,               0.002245
                    473,                 0.2552,                0.16199,                0.87885,                0.98917,                0.98521,                0.99439,                0.89868,                 0.5582,                0.22261,                0.89746,              0.0022285,              0.0022285,              0.0022285
                    474,                 0.2566,                0.16387,                 0.8771,                0.98917,                0.98523,                0.99439,                0.89891,                0.55787,                0.22216,                0.89742,               0.002212,               0.002212,               0.002212
                    475,                 0.2548,                0.16474,                0.87484,                0.98917,                 0.9849,                 0.9944,                0.89901,                0.55794,                0.22267,                0.89737,              0.0021955,              0.0021955,              0.0021955
                    476,                0.25315,                0.16216,                 0.8757,                0.98917,                0.98485,                0.99439,                 0.8991,                0.55806,                0.22242,                0.89744,               0.002179,               0.002179,               0.002179
                    477,                0.25483,                0.16211,                0.87816,                0.98939,                0.98477,                0.99439,                0.89934,                 0.5582,                0.22243,                0.89755,              0.0021625,              0.0021625,              0.0021625
                    478,                0.25198,                0.16139,                 0.8747,                0.98923,                0.98477,                0.99439,                0.89918,                0.55812,                0.22287,                0.89761,               0.002146,               0.002146,               0.002146
                    479,                0.25189,                0.16096,                0.87422,                 0.9898,                0.98522,                0.99436,                0.89947,                0.55845,                0.22291,                 0.8977,              0.0021295,              0.0021295,              0.0021295
                    480,                0.25283,                0.16276,                0.87615,                0.98941,                0.98477,                0.99435,                0.89853,                0.55846,                  0.223,                 0.8978,               0.002113,               0.002113,               0.002113
                    481,                0.24929,                0.15933,                0.87458,                0.99042,                0.98386,                0.99439,                0.89896,                0.55834,                0.22319,                0.89753,              0.0020965,              0.0020965,              0.0020965
                    482,                0.25212,                0.16054,                 0.8753,                0.99042,                0.98392,                0.99439,                0.89832,                 0.5582,                0.22371,                0.89691,                0.00208,                0.00208,                0.00208
                    483,                0.25393,                0.16166,                0.87477,                0.99042,                0.98399,                 0.9944,                0.89867,                0.55823,                0.22362,                0.89648,              0.0020635,              0.0020635,              0.0020635
                    484,                0.25031,                0.15943,                0.87363,                0.99037,                0.98414,                0.99441,                0.89955,                0.55807,                0.22377,                 0.8966,               0.002047,               0.002047,               0.002047
                    485,                0.25085,                0.15873,                 0.8743,                0.99062,                 0.9835,                0.99441,                0.89917,                  0.558,                0.22366,                0.89642,              0.0020305,              0.0020305,              0.0020305
                    486,                0.24971,                0.16121,                0.87409,                  0.991,                 0.9835,                0.99442,                0.89907,                0.55828,                0.22404,                0.89624,               0.002014,               0.002014,               0.002014
                    487,                0.24796,                0.16064,                0.87357,                0.99105,                0.98336,                0.99443,                0.89938,                0.55814,                 0.2246,                0.89576,              0.0019975,              0.0019975,              0.0019975
                    488,                0.24593,                0.15765,                0.87292,                0.99105,                0.98345,                0.99443,                0.89899,                0.55813,                0.22471,                0.89559,               0.001981,               0.001981,               0.001981
                    489,                0.24753,                0.15788,                0.87482,                0.99105,                0.98349,                0.99444,                0.89899,                0.55797,                0.22517,                0.89523,              0.0019645,              0.0019645,              0.0019645
                    490,                0.24677,                0.15888,                0.87509,                0.99019,                0.98414,                0.99444,                0.89943,                0.55786,                0.22559,                0.89539,               0.001948,               0.001948,               0.001948
                    491,                 0.2477,                0.15663,                 0.8745,                0.99026,                0.98414,                0.99445,                0.89897,                 0.5574,                0.22494,                0.89532,              0.0019315,              0.0019315,              0.0019315
                    492,                0.24455,                0.15486,                0.87423,                0.99103,                 0.9835,                0.99445,                0.89905,                0.55736,                0.22493,                0.89552,               0.001915,               0.001915,               0.001915
                    493,                0.24552,                0.15422,                0.87446,                0.99042,                 0.9838,                0.99446,                0.89889,                0.55747,                0.22462,                0.89526,              0.0018985,              0.0018985,              0.0018985
                    494,                0.24481,                0.15488,                 0.8723,                0.99042,                0.98375,                0.99447,                0.89927,                0.55763,                0.22499,                0.89537,               0.001882,               0.001882,               0.001882
                    495,                0.24553,                0.15439,                0.87447,                0.99042,                0.98378,                0.99447,                0.89891,                0.55754,                0.22481,                0.89587,              0.0018655,              0.0018655,              0.0018655
                    496,                0.24395,                0.15843,                0.87464,                 0.9905,                 0.9835,                0.99445,                0.89868,                0.55765,                0.22481,                  0.896,               0.001849,               0.001849,               0.001849
                    497,                0.24175,                0.15403,                0.87314,                0.99042,                0.98359,                0.99446,                0.89929,                0.55771,                0.22462,                0.89646,              0.0018325,              0.0018325,              0.0018325
                    498,                0.24132,                0.15272,                0.87211,                0.99042,                0.98359,                0.99447,                0.89855,                0.55776,                0.22362,                0.89637,               0.001816,               0.001816,               0.001816
                    499,                0.24298,                0.15258,                0.87102,                0.99042,                0.98357,                0.99446,                0.89889,                0.55782,                0.22378,                0.89622,              0.0017995,              0.0017995,              0.0017995
                    500,                0.24362,                0.15251,                 0.8727,                0.99104,                0.98303,                0.99446,                0.89874,                0.55782,                0.22344,                0.89644,               0.001783,               0.001783,               0.001783
                    501,                0.24291,                0.15243,                0.87224,                0.99104,                0.98293,                0.99447,                0.89855,                0.55797,                0.22319,                0.89647,              0.0017665,              0.0017665,              0.0017665
                    502,                0.24267,                0.15352,                0.87183,                0.99168,                0.98282,                0.99446,                0.89855,                0.55799,                0.22359,                 0.8962,                0.00175,                0.00175,                0.00175
                    503,                0.24171,                0.15355,                0.87283,                0.99167,                0.98255,                0.99444,                0.89882,                0.55827,                0.22336,                0.89611,              0.0017335,              0.0017335,              0.0017335
                    504,                0.23969,                0.15211,                0.87048,                0.99169,                0.98223,                0.99445,                0.89863,                0.55796,                0.22308,                0.89545,               0.001717,               0.001717,               0.001717
                    505,                 0.2403,                0.15201,                0.87038,                 0.9918,                0.98287,                0.99445,                0.89831,                0.55802,                0.22317,                0.89494,              0.0017005,              0.0017005,              0.0017005
                    506,                0.23842,                0.15197,                0.87245,                0.99178,                0.98287,                0.99445,                 0.8988,                0.55818,                 0.2232,                0.89441,               0.001684,               0.001684,               0.001684
                    507,                0.23647,                0.15142,                0.86975,                0.99186,                0.98287,                0.99445,                0.89859,                0.55821,                0.22344,                0.89413,              0.0016675,              0.0016675,              0.0016675
                    508,                0.23641,                0.15065,                0.86963,                0.99188,                0.98287,                0.99446,                0.89881,                0.55823,                0.22372,                0.89402,               0.001651,               0.001651,               0.001651
                    509,                0.23734,                0.15128,                0.87171,                0.99185,                0.98287,                0.99445,                0.89849,                0.55834,                0.22348,                0.89396,              0.0016345,              0.0016345,              0.0016345
                    510,                0.23813,                0.15116,                0.86989,                0.98855,                0.98647,                0.99444,                0.89838,                0.55836,                0.22329,                0.89397,               0.001618,               0.001618,               0.001618
                    511,                 0.2363,                0.14999,                0.87049,                0.98856,                0.98659,                0.99442,                0.89804,                0.55844,                 0.2236,                0.89411,              0.0016015,              0.0016015,              0.0016015
                    512,                0.23591,                0.15131,                0.87027,                0.98845,                0.98668,                0.99445,                0.89729,                0.55859,                0.22319,                0.89415,               0.001585,               0.001585,               0.001585
                    513,                0.23817,                0.15124,                0.87153,                0.98839,                0.98668,                0.99444,                0.89747,                0.55897,                0.22317,                 0.8945,              0.0015685,              0.0015685,              0.0015685
                    514,                0.23453,                0.14923,                0.87012,                 0.9884,                0.98668,                0.99443,                0.89792,                0.55909,                0.22356,                0.89472,               0.001552,               0.001552,               0.001552
                    515,                 0.2338,                0.14961,                0.86818,                0.98842,                0.98668,                0.99444,                0.89785,                0.55929,                0.22315,                0.89488,              0.0015355,              0.0015355,              0.0015355
                    516,                0.23073,                0.14789,                0.86929,                 0.9884,                0.98668,                0.99441,                0.89726,                0.55917,                0.22305,                0.89475,               0.001519,               0.001519,               0.001519
                    517,                 0.2344,                0.14919,                0.86984,                0.98843,                0.98668,                0.99441,                 0.8973,                0.55902,                0.22273,                0.89457,              0.0015025,              0.0015025,              0.0015025
                    518,                  0.233,                0.14946,                0.86875,                0.98855,                0.98668,                0.99439,                0.89738,                0.55881,                0.22273,                0.89461,               0.001486,               0.001486,               0.001486
                    519,                 0.2309,                0.14776,                0.86811,                0.98877,                0.98668,                0.99439,                 0.8972,                0.55878,                0.22279,                0.89465,              0.0014695,              0.0014695,              0.0014695
                    520,                0.23032,                0.14648,                0.86795,                0.98917,                0.98668,                0.99439,                0.89709,                0.55877,                0.22269,                  0.895,               0.001453,               0.001453,               0.001453
                    521,                0.23197,                0.14732,                0.87024,                0.98905,                0.98668,                0.99439,                 0.8975,                0.55861,                0.22281,                0.89523,              0.0014365,              0.0014365,              0.0014365
                    522,                0.23018,                  0.147,                0.86998,                0.98908,                0.98668,                0.99439,                0.89726,                0.55893,                0.22269,                0.89623,                0.00142,                0.00142,                0.00142
                    523,                0.23002,                0.14463,                0.86943,                0.98918,                 0.9865,                0.99439,                0.89755,                0.55927,                0.22299,                0.89712,              0.0014035,              0.0014035,              0.0014035
                    524,                0.23065,                0.14656,                0.86645,                0.98918,                0.98626,                0.99439,                0.89754,                0.55917,                0.22338,                0.89735,               0.001387,               0.001387,               0.001387
                    525,                0.22942,                0.14625,                0.86649,                0.98918,                0.98626,                0.99437,                0.89739,                0.55937,                0.22328,                0.89741,              0.0013705,              0.0013705,              0.0013705
                    526,                 0.2292,                0.14488,                0.86619,                0.98918,                0.98616,                0.99437,                0.89715,                0.55952,                0.22401,                 0.8973,               0.001354,               0.001354,               0.001354
                    527,                0.22857,                0.14481,                0.86747,                0.98947,                0.98604,                0.99435,                0.89612,                0.55935,                0.22446,                0.89728,              0.0013375,              0.0013375,              0.0013375
                    528,                0.22864,                0.14399,                0.86926,                0.98935,                0.98604,                0.99435,                0.89621,                0.55938,                0.22465,                 0.8973,               0.001321,               0.001321,               0.001321
                    529,                0.22431,                0.14381,                0.86588,                0.98918,                0.98617,                0.99434,                0.89622,                0.55945,                0.22472,                0.89708,              0.0013045,              0.0013045,              0.0013045
                    530,                0.22366,                0.14269,                0.86666,                0.98918,                0.98627,                0.99435,                0.89653,                 0.5596,                0.22429,                0.89727,               0.001288,               0.001288,               0.001288
                    531,                0.22439,                0.14318,                0.86603,                0.98918,                0.98622,                0.99433,                0.89657,                0.55967,                0.22463,                 0.8974,              0.0012715,              0.0012715,              0.0012715
                    532,                0.22367,                0.14442,                0.86821,                0.98918,                0.98612,                0.99433,                 0.8965,                0.55995,                0.22435,                0.89832,               0.001255,               0.001255,               0.001255
                    533,                0.22261,                0.14359,                0.86689,                0.98918,                0.98608,                 0.9943,                0.89624,                 0.5602,                0.22395,                0.89889,              0.0012385,              0.0012385,              0.0012385
                    534,                 0.2235,                0.14283,                 0.8669,                0.98928,                0.98604,                0.99429,                0.89618,                0.56047,                0.22417,                0.89916,               0.001222,               0.001222,               0.001222
                    535,                0.22072,                0.14181,                0.86492,                0.98918,                0.98605,                0.99429,                0.89624,                0.56046,                0.22408,                0.89977,              0.0012055,              0.0012055,              0.0012055
                    536,                0.22179,                 0.1417,                0.86667,                0.98953,                0.98604,                0.99428,                0.89634,                0.56046,                0.22406,                0.90007,               0.001189,               0.001189,               0.001189
                    537,                0.22016,                0.14044,                0.86634,                0.98966,                0.98604,                0.99428,                 0.8964,                0.56053,                0.22433,                0.90014,              0.0011725,              0.0011725,              0.0011725
                    538,                0.21994,                0.14128,                0.86551,                0.98976,                0.98604,                0.99428,                0.89671,                0.56054,                0.22412,                0.90037,               0.001156,               0.001156,               0.001156
                    539,                0.21806,                0.13888,                0.86589,                0.98981,                0.98567,                0.99429,                0.89659,                 0.5609,                0.22414,                0.90065,              0.0011395,              0.0011395,              0.0011395
                    540,                0.21919,                 0.1395,                0.86561,                 0.9898,                 0.9856,                0.99429,                0.89643,                0.56087,                0.22501,                0.90077,               0.001123,               0.001123,               0.001123
                    541,                0.21864,                0.13912,                0.86541,                 0.9898,                0.98552,                0.99428,                0.89607,                0.56088,                0.22523,                0.90081,              0.0011065,              0.0011065,              0.0011065
                    542,                0.21767,                0.13961,                0.86737,                0.99043,                0.98502,                0.99428,                0.89575,                0.56092,                0.22533,                0.90105,                0.00109,                0.00109,                0.00109
                    543,                0.21717,                0.13761,                0.86711,                0.99043,                0.98505,                0.99427,                0.89624,                0.56116,                0.22486,                0.90114,              0.0010735,              0.0010735,              0.0010735
                    544,                0.22004,                0.14103,                0.86535,                0.99043,                0.98507,                0.99424,                0.89611,                0.56122,                0.22507,                0.90149,               0.001057,               0.001057,               0.001057
